Date,Index_Name,Sub_Index,PE,PB,Div_Yield
2026-04-02,NIFTY SERV SECTOR,Thematic Indices,18.88,3.08,1.44
2026-04-06,NIFTY SERV SECTOR,Thematic Indices,19.19,3.13,1.42
2026-04-07,NIFTY SERV SECTOR,Thematic Indices,19.35,3.15,1.41
2026-04-08,NIFTY SERV SECTOR,Thematic Indices,20.11,3.28,1.35
2026-04-09,NIFTY SERV SECTOR,Thematic Indices,19.87,3.24,1.37
2026-04-10,NIFTY SERV SECTOR,Thematic Indices,20.1,3.28,1.35
2026-04-13,NIFTY SERV SECTOR,Thematic Indices,19.98,3.26,1.36
2026-04-15,NIFTY SERV SECTOR,Thematic Indices,20.29,3.31,1.34
2026-04-16,NIFTY SERV SECTOR,Thematic Indices,20.23,3.3,1.34
2026-04-17,NIFTY SERV SECTOR,Thematic Indices,20.34,3.32,1.33
2026-04-20,NIFTY SERV SECTOR,Thematic Indices,20.36,3.32,1.33
2026-04-21,NIFTY SERV SECTOR,Thematic Indices,20.41,3.36,1.32
2026-04-22,NIFTY SERV SECTOR,Thematic Indices,20.15,3.32,1.34
2026-04-23,NIFTY SERV SECTOR,Thematic Indices,19.91,3.28,1.35
2026-04-24,NIFTY SERV SECTOR,Thematic Indices,19.64,3.23,1.41
2026-04-27,NIFTY SERV SECTOR,Thematic Indices,19.68,3.25,1.4
2026-04-28,NIFTY SERV SECTOR,Thematic Indices,19.35,3.23,1.38
2026-04-29,NIFTY SERV SECTOR,Thematic Indices,19.39,3.23,1.38
2026-04-30,NIFTY SERV SECTOR,Thematic Indices,19.32,3.22,1.39
2026-03-02,NIFTY SHARIAH 25,Thematic Indices,27.85,4.94,1.75
2026-03-04,NIFTY SHARIAH 25,Thematic Indices,27.36,4.85,1.78
2026-03-05,NIFTY SHARIAH 25,Thematic Indices,27.47,4.88,1.78
2026-03-06,NIFTY SHARIAH 25,Thematic Indices,27.37,4.86,1.78
2026-03-09,NIFTY SHARIAH 25,Thematic Indices,26.9,4.77,1.81
2026-03-10,NIFTY SHARIAH 25,Thematic Indices,27.22,4.83,1.79
2026-03-11,NIFTY SHARIAH 25,Thematic Indices,26.88,4.77,1.82
2026-03-12,NIFTY SHARIAH 25,Thematic Indices,26.77,4.75,1.82
2026-03-13,NIFTY SHARIAH 25,Thematic Indices,26.28,4.66,1.86
2026-03-16,NIFTY SHARIAH 25,Thematic Indices,26.34,4.67,1.85
2026-03-17,NIFTY SHARIAH 25,Thematic Indices,26.34,4.67,1.85
2026-03-18,NIFTY SHARIAH 25,Thematic Indices,26.68,4.74,1.83
2026-03-19,NIFTY SHARIAH 25,Thematic Indices,25.91,4.6,1.88
2026-03-20,NIFTY SHARIAH 25,Thematic Indices,26.17,4.64,1.86
2026-03-23,NIFTY SHARIAH 25,Thematic Indices,25.68,4.56,1.9
2026-03-24,NIFTY SHARIAH 25,Thematic Indices,26.18,4.65,1.86
2026-03-25,NIFTY SHARIAH 25,Thematic Indices,26.62,4.72,1.83
2026-03-27,NIFTY SHARIAH 25,Thematic Indices,26.25,4.66,1.85
2026-03-30,NIFTY SHARIAH 25,Thematic Indices,25.54,4.55,1.93
2026-04-01,NIFTY SHARIAH 25,Thematic Indices,25.84,4.61,1.91
2026-04-02,NIFTY SHARIAH 25,Thematic Indices,25.97,4.63,1.9
2026-04-06,NIFTY SHARIAH 25,Thematic Indices,26.2,4.67,1.88
2026-04-07,NIFTY SHARIAH 25,Thematic Indices,26.45,4.72,1.86
2026-04-08,NIFTY SHARIAH 25,Thematic Indices,27.0,4.81,1.82
2026-04-09,NIFTY SHARIAH 25,Thematic Indices,27.07,4.83,1.82
2026-04-10,NIFTY SHARIAH 25,Thematic Indices,27.26,4.86,1.81
2026-04-13,NIFTY SHARIAH 25,Thematic Indices,26.8,4.8,1.83
2026-04-15,NIFTY SHARIAH 25,Thematic Indices,27.33,4.89,1.79
2026-04-16,NIFTY SHARIAH 25,Thematic Indices,27.38,4.9,1.79
2026-04-17,NIFTY SHARIAH 25,Thematic Indices,27.71,4.96,1.77
2026-04-20,NIFTY SHARIAH 25,Thematic Indices,27.67,4.95,1.77
2026-04-21,NIFTY SHARIAH 25,Thematic Indices,28.0,5.01,1.75
2026-04-22,NIFTY SHARIAH 25,Thematic Indices,27.84,4.99,1.76
2026-04-23,NIFTY SHARIAH 25,Thematic Indices,27.73,4.98,1.76
2026-04-24,NIFTY SHARIAH 25,Thematic Indices,27.02,4.87,1.93
2026-04-27,NIFTY SHARIAH 25,Thematic Indices,27.29,4.92,1.91
2026-04-28,NIFTY SHARIAH 25,Thematic Indices,27.16,4.91,1.82
2026-04-29,NIFTY SHARIAH 25,Thematic Indices,27.28,4.94,1.81
2026-04-30,NIFTY SHARIAH 25,Thematic Indices,27.03,4.89,1.83
2026-03-02,NIFTY SME EMERGE,Thematic Indices,20.88,3.28,0.26
2026-03-04,NIFTY SME EMERGE,Thematic Indices,20.61,3.24,0.26
2026-03-05,NIFTY SME EMERGE,Thematic Indices,20.9,3.29,0.26
2026-03-06,NIFTY SME EMERGE,Thematic Indices,20.86,3.3,0.26
2026-03-09,NIFTY SME EMERGE,Thematic Indices,20.2,3.22,0.27
2026-03-10,NIFTY SME EMERGE,Thematic Indices,19.12,3.25,0.26
2026-03-11,NIFTY SME EMERGE,Thematic Indices,19.02,3.24,0.27
2026-03-12,NIFTY SME EMERGE,Thematic Indices,18.83,3.23,0.27
2026-03-13,NIFTY SME EMERGE,Thematic Indices,18.5,3.16,0.27
2026-03-16,NIFTY SME EMERGE,Thematic Indices,18.28,3.12,0.27
2026-03-17,NIFTY SME EMERGE,Thematic Indices,18.34,3.14,0.27
2026-03-18,NIFTY SME EMERGE,Thematic Indices,18.58,3.19,0.27
2026-03-19,NIFTY SME EMERGE,Thematic Indices,18.27,3.13,0.27
2026-03-20,NIFTY SME EMERGE,Thematic Indices,18.38,3.15,0.27
2026-03-23,NIFTY SME EMERGE,Thematic Indices,17.69,3.03,0.28
2026-03-24,NIFTY SME EMERGE,Thematic Indices,17.91,3.07,0.28
2026-03-25,NIFTY SME EMERGE,Thematic Indices,18.11,3.1,0.27
2026-03-27,NIFTY SME EMERGE,Thematic Indices,17.55,2.99,0.28
2026-03-30,NIFTY SME EMERGE,Thematic Indices,17.23,2.91,0.29
2026-04-01,NIFTY SME EMERGE,Thematic Indices,18.23,3.08,0.27
2026-04-02,NIFTY SME EMERGE,Thematic Indices,18.68,3.14,0.26
2026-04-06,NIFTY SME EMERGE,Thematic Indices,19.13,3.22,0.26
2026-04-07,NIFTY SME EMERGE,Thematic Indices,19.47,3.23,0.25
2026-04-08,NIFTY SME EMERGE,Thematic Indices,20.25,3.35,0.24
2026-04-09,NIFTY SME EMERGE,Thematic Indices,20.21,3.35,0.24
2026-04-10,NIFTY SME EMERGE,Thematic Indices,20.47,3.39,0.24
2026-04-13,NIFTY SME EMERGE,Thematic Indices,20.44,3.38,0.24
2026-04-15,NIFTY SME EMERGE,Thematic Indices,20.97,3.47,0.24
2026-04-16,NIFTY SME EMERGE,Thematic Indices,21.1,3.31,0.23
2026-04-17,NIFTY SME EMERGE,Thematic Indices,21.38,3.34,0.23
2026-04-20,NIFTY SME EMERGE,Thematic Indices,21.36,3.34,0.23
2026-04-21,NIFTY SME EMERGE,Thematic Indices,21.44,3.35,0.23
2026-04-22,NIFTY SME EMERGE,Thematic Indices,21.55,3.37,0.23
2026-04-23,NIFTY SME EMERGE,Thematic Indices,21.49,3.36,0.23
2026-04-24,NIFTY SME EMERGE,Thematic Indices,21.35,3.33,0.23
2026-04-27,NIFTY SME EMERGE,Thematic Indices,21.64,3.37,0.23
2026-04-28,NIFTY SME EMERGE,Thematic Indices,21.69,3.38,0.23
2026-04-29,NIFTY SME EMERGE,Thematic Indices,21.73,3.39,0.23
2026-04-30,NIFTY SME EMERGE,Thematic Indices,21.81,3.4,0.23
2026-03-02,NIFTY TRANS LOGIS,Thematic Indices,39.98,5.29,0.88
2026-03-04,NIFTY TRANS LOGIS,Thematic Indices,39.09,5.17,0.9
2026-03-05,NIFTY TRANS LOGIS,Thematic Indices,39.87,5.28,0.88
2026-03-06,NIFTY TRANS LOGIS,Thematic Indices,39.34,5.21,0.89
2026-03-09,NIFTY TRANS LOGIS,Thematic Indices,37.98,5.03,0.92
2026-03-10,NIFTY TRANS LOGIS,Thematic Indices,38.84,5.14,0.9
2026-03-11,NIFTY TRANS LOGIS,Thematic Indices,37.84,5.01,0.93
2026-03-12,NIFTY TRANS LOGIS,Thematic Indices,36.91,4.89,0.95
2026-03-13,NIFTY TRANS LOGIS,Thematic Indices,35.77,4.74,0.98
2026-03-16,NIFTY TRANS LOGIS,Thematic Indices,36.28,4.8,0.97
2026-03-17,NIFTY TRANS LOGIS,Thematic Indices,37.03,4.9,0.95
2026-03-18,NIFTY TRANS LOGIS,Thematic Indices,37.8,5.01,0.93
2026-03-19,NIFTY TRANS LOGIS,Thematic Indices,36.22,4.8,0.97
2026-03-20,NIFTY TRANS LOGIS,Thematic Indices,36.49,4.83,0.96
2026-03-23,NIFTY TRANS LOGIS,Thematic Indices,35.26,4.67,0.99
2026-03-24,NIFTY TRANS LOGIS,Thematic Indices,36.23,4.8,0.97
2026-03-25,NIFTY TRANS LOGIS,Thematic Indices,37.03,4.9,0.95
2026-03-27,NIFTY TRANS LOGIS,Thematic Indices,35.97,4.76,0.97
2026-03-30,NIFTY TRANS LOGIS,Thematic Indices,36.29,4.88,0.96
2026-04-01,NIFTY TRANS LOGIS,Thematic Indices,37.2,5.0,0.93
2026-04-02,NIFTY TRANS LOGIS,Thematic Indices,36.92,4.97,0.94
2026-04-06,NIFTY TRANS LOGIS,Thematic Indices,37.31,5.02,0.93
2026-04-07,NIFTY TRANS LOGIS,Thematic Indices,37.32,5.02,0.93
2026-04-08,NIFTY TRANS LOGIS,Thematic Indices,39.68,5.34,0.88
2026-04-09,NIFTY TRANS LOGIS,Thematic Indices,39.37,5.29,0.88
2026-04-10,NIFTY TRANS LOGIS,Thematic Indices,40.34,5.42,0.86
2026-04-13,NIFTY TRANS LOGIS,Thematic Indices,39.53,5.31,0.88
2026-04-15,NIFTY TRANS LOGIS,Thematic Indices,40.39,5.43,0.86
2026-04-16,NIFTY TRANS LOGIS,Thematic Indices,40.51,5.45,0.86
2026-04-17,NIFTY TRANS LOGIS,Thematic Indices,40.63,5.46,0.85
2026-04-20,NIFTY TRANS LOGIS,Thematic Indices,40.77,5.48,0.85
2026-04-21,NIFTY TRANS LOGIS,Thematic Indices,41.02,5.51,0.85
2026-04-22,NIFTY TRANS LOGIS,Thematic Indices,40.92,5.5,0.85
2026-04-23,NIFTY TRANS LOGIS,Thematic Indices,40.13,5.39,0.87
2026-04-24,NIFTY TRANS LOGIS,Thematic Indices,39.77,5.35,0.87
2026-04-27,NIFTY TRANS LOGIS,Thematic Indices,40.25,5.41,0.86
2026-04-28,NIFTY TRANS LOGIS,Thematic Indices,39.89,5.36,0.87
2026-04-29,NIFTY TRANS LOGIS,Thematic Indices,40.16,5.4,0.87
2026-04-30,NIFTY TRANS LOGIS,Thematic Indices,39.78,5.35,0.87
2026-03-02,NIFTY WAVES,Thematic Indices,,2.24,0.73
2026-03-04,NIFTY WAVES,Thematic Indices,,2.18,0.75
2026-03-05,NIFTY WAVES,Thematic Indices,,2.22,0.74
2026-03-06,NIFTY WAVES,Thematic Indices,,2.2,0.74
2026-03-09,NIFTY WAVES,Thematic Indices,,2.16,0.76
2026-03-10,NIFTY WAVES,Thematic Indices,,2.18,0.75
2026-03-11,NIFTY WAVES,Thematic Indices,,2.17,0.75
2026-03-12,NIFTY WAVES,Thematic Indices,,2.16,0.77
2026-03-13,NIFTY WAVES,Thematic Indices,,2.1,0.76
2026-03-16,NIFTY WAVES,Thematic Indices,,2.07,0.77
2026-03-17,NIFTY WAVES,Thematic Indices,,2.07,0.78
2026-03-18,NIFTY WAVES,Thematic Indices,,2.12,0.76
2026-03-19,NIFTY WAVES,Thematic Indices,,2.05,0.78
2026-03-20,NIFTY WAVES,Thematic Indices,,2.06,0.78
2026-03-23,NIFTY WAVES,Thematic Indices,,1.97,0.81
2026-03-24,NIFTY WAVES,Thematic Indices,,2.02,0.79
2026-03-25,NIFTY WAVES,Thematic Indices,,2.04,0.79
2026-03-27,NIFTY WAVES,Thematic Indices,,1.99,0.81
2026-03-30,NIFTY WAVES,Thematic Indices,,2.0,0.78
2026-04-01,NIFTY WAVES,Thematic Indices,,2.12,0.74
2026-04-02,NIFTY WAVES,Thematic Indices,,2.14,0.73
2026-04-06,NIFTY WAVES,Thematic Indices,,2.17,0.72
2026-04-07,NIFTY WAVES,Thematic Indices,,2.18,0.72
2026-04-08,NIFTY WAVES,Thematic Indices,,2.27,0.69
2026-04-09,NIFTY WAVES,Thematic Indices,,2.27,0.69
2026-04-10,NIFTY WAVES,Thematic Indices,,2.33,0.67
2026-04-13,NIFTY WAVES,Thematic Indices,,2.33,0.67
2026-04-15,NIFTY WAVES,Thematic Indices,,2.39,0.65
2026-04-16,NIFTY WAVES,Thematic Indices,,2.41,0.65
2026-04-17,NIFTY WAVES,Thematic Indices,,2.45,0.64
2026-04-20,NIFTY WAVES,Thematic Indices,,2.44,0.64
2026-04-21,NIFTY WAVES,Thematic Indices,,2.46,0.64
2026-04-22,NIFTY WAVES,Thematic Indices,,2.49,0.63
2026-04-23,NIFTY WAVES,Thematic Indices,,2.5,0.63
2026-04-24,NIFTY WAVES,Thematic Indices,,2.45,0.64
2026-04-27,NIFTY WAVES,Thematic Indices,,2.49,0.63
2026-04-28,NIFTY WAVES,Thematic Indices,,2.48,0.63
2026-04-29,NIFTY WAVES,Thematic Indices,,2.47,0.63
2026-04-30,NIFTY WAVES,Thematic Indices,,2.46,0.64
2026-03-02,NIFTY100 ENH ESG,Thematic Indices,22.39,3.88,1.31
2026-03-04,NIFTY100 ENH ESG,Thematic Indices,21.98,3.81,1.34
2026-03-05,NIFTY100 ENH ESG,Thematic Indices,22.19,3.84,1.33
2026-03-06,NIFTY100 ENH ESG,Thematic Indices,21.92,3.8,1.34
2026-03-09,NIFTY100 ENH ESG,Thematic Indices,21.52,3.73,1.37
2026-03-10,NIFTY100 ENH ESG,Thematic Indices,21.79,3.78,1.35
2026-03-11,NIFTY100 ENH ESG,Thematic Indices,21.43,3.71,1.37
2026-03-12,NIFTY100 ENH ESG,Thematic Indices,21.27,3.69,1.39
2026-03-13,NIFTY100 ENH ESG,Thematic Indices,20.85,3.61,1.42
2026-03-16,NIFTY100 ENH ESG,Thematic Indices,20.98,3.63,1.41
2026-03-17,NIFTY100 ENH ESG,Thematic Indices,21.14,3.66,1.4
2026-03-18,NIFTY100 ENH ESG,Thematic Indices,21.41,3.71,1.38
2026-03-19,NIFTY100 ENH ESG,Thematic Indices,20.7,3.58,1.42
2026-03-20,NIFTY100 ENH ESG,Thematic Indices,20.81,3.6,1.42
2026-03-23,NIFTY100 ENH ESG,Thematic Indices,20.22,3.5,1.47
2026-03-24,NIFTY100 ENH ESG,Thematic Indices,20.58,3.56,1.45
2026-03-25,NIFTY100 ENH ESG,Thematic Indices,20.95,3.63,1.42
2026-03-27,NIFTY100 ENH ESG,Thematic Indices,20.53,3.56,1.43
2026-03-30,NIFTY100 ENH ESG,Thematic Indices,20.55,3.65,1.55
2026-04-01,NIFTY100 ENH ESG,Thematic Indices,20.93,3.71,1.52
2026-04-02,NIFTY100 ENH ESG,Thematic Indices,21.01,3.73,1.52
2026-04-06,NIFTY100 ENH ESG,Thematic Indices,21.31,3.78,1.5
2026-04-07,NIFTY100 ENH ESG,Thematic Indices,21.5,3.82,1.48
2026-04-08,NIFTY100 ENH ESG,Thematic Indices,22.31,3.96,1.43
2026-04-09,NIFTY100 ENH ESG,Thematic Indices,22.19,3.94,1.44
2026-04-10,NIFTY100 ENH ESG,Thematic Indices,22.47,3.99,1.42
2026-04-13,NIFTY100 ENH ESG,Thematic Indices,22.26,3.96,1.43
2026-04-15,NIFTY100 ENH ESG,Thematic Indices,22.66,4.03,1.41
2026-04-16,NIFTY100 ENH ESG,Thematic Indices,22.73,4.04,1.4
2026-04-17,NIFTY100 ENH ESG,Thematic Indices,22.91,4.06,1.39
2026-04-20,NIFTY100 ENH ESG,Thematic Indices,22.95,4.07,1.39
2026-04-21,NIFTY100 ENH ESG,Thematic Indices,23.07,4.1,1.38
2026-04-22,NIFTY100 ENH ESG,Thematic Indices,22.91,4.08,1.39
2026-04-23,NIFTY100 ENH ESG,Thematic Indices,22.65,4.03,1.4
2026-04-24,NIFTY100 ENH ESG,Thematic Indices,22.29,3.97,1.47
2026-04-27,NIFTY100 ENH ESG,Thematic Indices,22.4,4.01,1.46
2026-04-28,NIFTY100 ENH ESG,Thematic Indices,22.2,3.98,1.43
2026-04-29,NIFTY100 ENH ESG,Thematic Indices,22.27,4.0,1.43
2026-04-30,NIFTY100 ENH ESG,Thematic Indices,22.23,3.98,1.45
2026-03-02,NIFTY100 ESG,Thematic Indices,22.37,3.87,1.32
2026-03-04,NIFTY100 ESG,Thematic Indices,21.95,3.8,1.34
2026-03-05,NIFTY100 ESG,Thematic Indices,22.16,3.84,1.33
2026-03-06,NIFTY100 ESG,Thematic Indices,21.9,3.79,1.35
2026-03-09,NIFTY100 ESG,Thematic Indices,21.5,3.72,1.37
2026-03-10,NIFTY100 ESG,Thematic Indices,21.77,3.77,1.35
2026-03-11,NIFTY100 ESG,Thematic Indices,21.41,3.71,1.38
2026-03-12,NIFTY100 ESG,Thematic Indices,21.26,3.68,1.39
2026-03-13,NIFTY100 ESG,Thematic Indices,20.83,3.61,1.42
2026-03-16,NIFTY100 ESG,Thematic Indices,20.96,3.63,1.41
2026-03-17,NIFTY100 ESG,Thematic Indices,21.12,3.66,1.4
2026-03-18,NIFTY100 ESG,Thematic Indices,21.39,3.7,1.39
2026-03-19,NIFTY100 ESG,Thematic Indices,20.68,3.58,1.42
2026-03-20,NIFTY100 ESG,Thematic Indices,20.79,3.6,1.43
2026-03-23,NIFTY100 ESG,Thematic Indices,20.2,3.49,1.48
2026-03-24,NIFTY100 ESG,Thematic Indices,20.55,3.56,1.45
2026-03-25,NIFTY100 ESG,Thematic Indices,20.93,3.62,1.43
2026-03-27,NIFTY100 ESG,Thematic Indices,20.51,3.55,1.45
2026-03-30,NIFTY100 ESG,Thematic Indices,20.53,3.64,1.56
2026-04-01,NIFTY100 ESG,Thematic Indices,20.91,3.71,1.53
2026-04-02,NIFTY100 ESG,Thematic Indices,20.99,3.72,1.53
2026-04-06,NIFTY100 ESG,Thematic Indices,21.29,3.78,1.5
2026-04-07,NIFTY100 ESG,Thematic Indices,21.48,3.81,1.49
2026-04-08,NIFTY100 ESG,Thematic Indices,22.29,3.95,1.44
2026-04-09,NIFTY100 ESG,Thematic Indices,22.17,3.93,1.44
2026-04-10,NIFTY100 ESG,Thematic Indices,22.45,3.98,1.43
2026-04-13,NIFTY100 ESG,Thematic Indices,22.24,3.95,1.44
2026-04-15,NIFTY100 ESG,Thematic Indices,22.65,4.02,1.41
2026-04-16,NIFTY100 ESG,Thematic Indices,22.71,4.03,1.41
2026-04-17,NIFTY100 ESG,Thematic Indices,22.89,4.06,1.4
2026-04-20,NIFTY100 ESG,Thematic Indices,22.93,4.06,1.4
2026-04-21,NIFTY100 ESG,Thematic Indices,23.05,4.1,1.38
2026-04-22,NIFTY100 ESG,Thematic Indices,22.89,4.07,1.39
2026-04-23,NIFTY100 ESG,Thematic Indices,22.63,4.02,1.41
2026-04-24,NIFTY100 ESG,Thematic Indices,22.27,3.96,1.48
2026-04-27,NIFTY100 ESG,Thematic Indices,22.38,4.0,1.47
2026-04-28,NIFTY100 ESG,Thematic Indices,22.19,3.98,1.44
2026-04-29,NIFTY100 ESG,Thematic Indices,22.25,3.99,1.43
2026-04-30,NIFTY100 ESG,Thematic Indices,22.22,3.97,1.45
2026-03-02,NIFTY100ESGSECLDR,Thematic Indices,21.94,3.52,1.27
2026-03-04,NIFTY100ESGSECLDR,Thematic Indices,21.6,3.46,1.29
2026-03-05,NIFTY100ESGSECLDR,Thematic Indices,21.84,3.5,1.27
2026-03-06,NIFTY100ESGSECLDR,Thematic Indices,21.58,3.46,1.29
2026-03-09,NIFTY100ESGSECLDR,Thematic Indices,21.26,3.41,1.31
2026-03-10,NIFTY100ESGSECLDR,Thematic Indices,21.47,3.44,1.3
2026-03-11,NIFTY100ESGSECLDR,Thematic Indices,21.12,3.39,1.32
2026-03-12,NIFTY100ESGSECLDR,Thematic Indices,20.96,3.36,1.34
2026-03-13,NIFTY100ESGSECLDR,Thematic Indices,20.59,3.3,1.36
2026-03-16,NIFTY100ESGSECLDR,Thematic Indices,20.78,3.33,1.35
2026-03-17,NIFTY100ESGSECLDR,Thematic Indices,20.94,3.36,1.34
2026-03-18,NIFTY100ESGSECLDR,Thematic Indices,21.15,3.39,1.32
2026-03-19,NIFTY100ESGSECLDR,Thematic Indices,20.45,3.28,1.36
2026-03-20,NIFTY100ESGSECLDR,Thematic Indices,20.55,3.3,1.36
2026-03-23,NIFTY100ESGSECLDR,Thematic Indices,20.02,3.21,1.4
2026-03-24,NIFTY100ESGSECLDR,Thematic Indices,20.36,3.26,1.38
2026-03-25,NIFTY100ESGSECLDR,Thematic Indices,20.7,3.32,1.36
2026-03-27,NIFTY100ESGSECLDR,Thematic Indices,20.26,3.25,1.38
2026-03-30,NIFTY100ESGSECLDR,Thematic Indices,19.86,3.19,1.41
2026-04-01,NIFTY100ESGSECLDR,Thematic Indices,20.17,3.24,1.39
2026-04-02,NIFTY100ESGSECLDR,Thematic Indices,20.21,3.25,1.39
2026-04-06,NIFTY100ESGSECLDR,Thematic Indices,20.45,3.28,1.37
2026-04-07,NIFTY100ESGSECLDR,Thematic Indices,20.6,3.31,1.36
2026-04-08,NIFTY100ESGSECLDR,Thematic Indices,21.4,3.44,1.31
2026-04-09,NIFTY100ESGSECLDR,Thematic Indices,21.23,3.41,1.32
2026-04-10,NIFTY100ESGSECLDR,Thematic Indices,21.5,3.45,1.3
2026-04-13,NIFTY100ESGSECLDR,Thematic Indices,21.3,3.42,1.32
2026-04-15,NIFTY100ESGSECLDR,Thematic Indices,21.66,3.48,1.29
2026-04-16,NIFTY100ESGSECLDR,Thematic Indices,21.67,3.48,1.29
2026-04-17,NIFTY100ESGSECLDR,Thematic Indices,21.84,3.51,1.28
2026-04-20,NIFTY100ESGSECLDR,Thematic Indices,21.87,3.51,1.28
2026-04-21,NIFTY100ESGSECLDR,Thematic Indices,21.94,3.55,1.27
2026-04-22,NIFTY100ESGSECLDR,Thematic Indices,21.81,3.53,1.28
2026-04-23,NIFTY100ESGSECLDR,Thematic Indices,21.56,3.49,1.29
2026-04-24,NIFTY100ESGSECLDR,Thematic Indices,21.26,3.44,1.34
2026-04-27,NIFTY100ESGSECLDR,Thematic Indices,21.38,3.47,1.33
2026-04-28,NIFTY100ESGSECLDR,Thematic Indices,21.27,3.45,1.31
2026-04-29,NIFTY100ESGSECLDR,Thematic Indices,21.37,3.47,1.3
2026-04-30,NIFTY100ESGSECLDR,Thematic Indices,21.31,3.46,1.32
2026-03-02,NIFTY100 LIQ 15,Thematic Indices,23.73,3.35,0.87
2026-03-04,NIFTY100 LIQ 15,Thematic Indices,23.32,3.29,0.89
2026-03-05,NIFTY100 LIQ 15,Thematic Indices,23.63,3.33,0.88
2026-03-06,NIFTY100 LIQ 15,Thematic Indices,23.32,3.29,0.91
2026-03-09,NIFTY100 LIQ 15,Thematic Indices,22.87,3.22,0.93
2026-03-10,NIFTY100 LIQ 15,Thematic Indices,23.08,3.25,0.92
2026-03-11,NIFTY100 LIQ 15,Thematic Indices,22.61,3.19,0.92
2026-03-12,NIFTY100 LIQ 15,Thematic Indices,22.39,3.16,0.93
2026-03-13,NIFTY100 LIQ 15,Thematic Indices,21.94,3.09,0.95
2026-03-16,NIFTY100 LIQ 15,Thematic Indices,22.12,3.12,0.94
2026-03-17,NIFTY100 LIQ 15,Thematic Indices,22.4,3.16,0.93
2026-03-18,NIFTY100 LIQ 15,Thematic Indices,22.62,3.19,0.92
2026-03-19,NIFTY100 LIQ 15,Thematic Indices,21.96,3.1,0.95
2026-03-20,NIFTY100 LIQ 15,Thematic Indices,22.13,3.12,0.94
2026-03-23,NIFTY100 LIQ 15,Thematic Indices,21.55,3.04,0.97
2026-03-24,NIFTY100 LIQ 15,Thematic Indices,21.87,3.08,0.95
2026-03-25,NIFTY100 LIQ 15,Thematic Indices,22.29,3.14,0.93
2026-03-27,NIFTY100 LIQ 15,Thematic Indices,21.67,3.06,0.96
2026-03-30,NIFTY100 LIQ 15,Thematic Indices,21.08,3.12,1.01
2026-04-01,NIFTY100 LIQ 15,Thematic Indices,21.61,3.2,0.98
2026-04-02,NIFTY100 LIQ 15,Thematic Indices,21.62,3.2,0.98
2026-04-06,NIFTY100 LIQ 15,Thematic Indices,21.8,3.23,0.97
2026-04-07,NIFTY100 LIQ 15,Thematic Indices,21.92,3.24,0.97
2026-04-08,NIFTY100 LIQ 15,Thematic Indices,22.83,3.38,0.93
2026-04-09,NIFTY100 LIQ 15,Thematic Indices,22.6,3.34,0.94
2026-04-10,NIFTY100 LIQ 15,Thematic Indices,22.95,3.4,0.92
2026-04-13,NIFTY100 LIQ 15,Thematic Indices,22.67,3.36,0.94
2026-04-15,NIFTY100 LIQ 15,Thematic Indices,23.05,3.41,0.92
2026-04-16,NIFTY100 LIQ 15,Thematic Indices,23.1,3.42,0.92
2026-04-17,NIFTY100 LIQ 15,Thematic Indices,23.31,3.45,0.91
2026-04-20,NIFTY100 LIQ 15,Thematic Indices,23.39,3.46,0.91
2026-04-21,NIFTY100 LIQ 15,Thematic Indices,23.49,3.48,0.9
2026-04-22,NIFTY100 LIQ 15,Thematic Indices,23.4,3.46,0.91
2026-04-23,NIFTY100 LIQ 15,Thematic Indices,23.12,3.42,0.92
2026-04-24,NIFTY100 LIQ 15,Thematic Indices,22.98,3.4,0.92
2026-04-27,NIFTY100 LIQ 15,Thematic Indices,23.14,3.43,0.92
2026-04-28,NIFTY100 LIQ 15,Thematic Indices,23.07,3.42,0.92
2026-04-29,NIFTY100 LIQ 15,Thematic Indices,23.34,3.46,0.91
2026-04-30,NIFTY100 LIQ 15,Thematic Indices,23.5,3.48,0.9
2026-03-02,NIFTY50 SHARIAH,Thematic Indices,24.53,4.24,2.13
2026-03-04,NIFTY50 SHARIAH,Thematic Indices,24.26,4.19,2.16
2026-03-05,NIFTY50 SHARIAH,Thematic Indices,24.37,4.21,2.15
2026-03-06,NIFTY50 SHARIAH,Thematic Indices,24.28,4.2,2.16
2026-03-09,NIFTY50 SHARIAH,Thematic Indices,24.03,4.15,2.18
2026-03-10,NIFTY50 SHARIAH,Thematic Indices,24.08,4.16,2.17
2026-03-11,NIFTY50 SHARIAH,Thematic Indices,23.83,4.12,2.2
2026-03-12,NIFTY50 SHARIAH,Thematic Indices,23.65,4.09,2.21
2026-03-13,NIFTY50 SHARIAH,Thematic Indices,23.25,4.02,2.25
2026-03-16,NIFTY50 SHARIAH,Thematic Indices,23.33,4.03,2.24
2026-03-17,NIFTY50 SHARIAH,Thematic Indices,23.29,4.03,2.25
2026-03-18,NIFTY50 SHARIAH,Thematic Indices,23.53,4.07,2.22
2026-03-19,NIFTY50 SHARIAH,Thematic Indices,22.83,3.95,2.29
2026-03-20,NIFTY50 SHARIAH,Thematic Indices,23.13,4.0,2.26
2026-03-23,NIFTY50 SHARIAH,Thematic Indices,22.79,3.94,2.3
2026-03-24,NIFTY50 SHARIAH,Thematic Indices,23.14,4.0,2.26
2026-03-25,NIFTY50 SHARIAH,Thematic Indices,23.42,4.05,2.23
2026-03-27,NIFTY50 SHARIAH,Thematic Indices,23.23,4.01,2.25
